t_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
137435,0.0884,-0.0576,0.9893,-0.43,-0.73,-0.12
137458,0.0869,-0.0552,0.9893,-0.43,-0.61,-0.12
137480,0.0889,-0.0547,0.9907,-0.55,-0.67,-0.06
137502,0.0859,-0.0562,0.9873,-0.55,-0.73,-0.12
137525,0.0864,-0.0571,0.9873,-0.43,-0.61,-0.06
137547,0.0898,-0.0522,0.9878,-0.31,-0.67,-0.12
137570,0.0884,-0.0537,0.9902,-0.61,-0.67,-0.12
137592,0.0869,-0.0571,0.9873,-0.67,-0.73,-0.12
137615,0.0864,-0.0552,0.9927,-0.43,-0.61,-0.06
137637,0.0874,-0.0527,0.9878,-0.43,-0.79,-0.12
137660,0.0879,-0.0537,0.9897,-0.67,-0.73,-0.06
137682,0.0864,-0.0537,0.9873,-0.61,-0.73,-0.06
137705,0.0898,-0.0537,0.9897,-0.43,-0.67,-0.12
137727,0.0889,-0.0557,0.9897,-0.61,-0.67,-0.12
137750,0.0874,-0.0566,0.9897,-0.61,-0.73,-0.12
137772,0.0889,-0.0557,0.9873,-0.49,-0.67,-0.12
137794,0.0894,-0.0522,0.9883,-0.43,-0.67,-0.12
137817,0.0889,-0.0542,0.9888,-0.79,-0.67,-0.12
137839,0.0889,-0.0571,0.9907,-0.67,-0.79,-0.12
137862,0.0879,-0.0562,0.9893,-0.43,-0.73,-0.06
137884,0.0913,-0.0527,0.9897,-0.43,-0.67,-0.18
137907,0.0894,-0.0522,0.9893,-0.61,-0.61,-0.12
137929,0.0894,-0.0552,0.9888,-0.55,-0.67,-0.12
137952,0.0879,-0.0552,0.9897,-0.55,-0.61,-0.12
137974,0.0869,-0.0542,0.9897,-0.61,-0.67,-0.12
137997,0.0874,-0.0562,0.9893,-0.67,-0.67,-0.12
138019,0.0898,-0.0562,0.9878,-0.49,-0.73,-0.18
138041,0.0889,-0.0518,0.9907,-0.37,-0.73,-0.12
138064,0.0879,-0.0537,0.9907,-0.67,-0.67,-0.12
138086,0.0874,-0.0571,0.9893,-0.61,-0.67,-0.18
138109,0.0859,-0.0557,0.9888,-0.55,-0.79,-0.12
138131,0.0874,-0.0518,0.9912,-0.49,-0.67,-0.06
138154,0.0874,-0.0518,0.9897,-0.67,-0.67,-0.12
138176,0.0913,-0.0542,0.9897,-0.61,-0.79,-0.06
138199,0.0889,-0.0552,0.9897,-0.61,-0.73,-0.06
138221,0.0869,-0.0547,0.9888,-0.67,-0.67,-0.12
138244,0.0879,-0.0552,0.9893,-0.67,-0.85,-0.18
138266,0.0884,-0.0566,0.9902,-0.67,-0.67,-0.06
138677,0.0879,-0.0552,0.9897,-0.61,-0.73,-0.12
138700,0.0884,-0.0562,0.9883,-0.61,-0.67,-0.12
138722,0.0879,-0.0542,0.9883,-0.67,-0.79,-0.06
138745,0.0889,-0.0547,0.9893,-0.61,-0.67,-0.12
138767,0.0894,-0.0532,0.9868,-0.55,-0.67,-0.06
138790,0.0884,-0.0537,0.9878,-0.67,-0.67,-0.12
138812,0.0879,-0.0552,0.9888,-0.73,-0.67,-0.06
138834,0.0874,-0.0576,0.9888,-0.61,-0.73,-0.18
138857,0.0869,-0.0537,0.9878,-0.67,-0.67,-0.06
138879,0.0898,-0.0522,0.9897,-0.67,-0.73,-0.12
138902,0.0874,-0.0547,0.9888,-0.67,-0.73,-0.18
138924,0.0859,-0.0542,0.9888,-0.73,-0.73,-0.12
138947,0.0898,-0.0532,0.9878,-0.73,-0.67,-0.18
138969,0.0884,-0.0547,0.9893,-0.73,-0.67,-0.06
138992,0.0884,-0.0537,0.9893,-0.61,-0.79,-0.12
139014,0.0894,-0.0542,0.9902,-0.73,-0.67,-0.12
139037,0.0879,-0.0537,0.9873,-0.73,-0.67,-0.06
139059,0.0854,-0.0547,0.9868,-0.73,-0.67,-0.12
139082,0.0879,-0.0547,0.9902,-0.67,-0.73,-0.18
139104,0.0874,-0.0547,0.9873,-0.67,-0.67,-0.12
139126,0.0864,-0.0513,0.9897,-0.49,-0.73,-0.12
139149,0.0864,-0.0542,0.9893,-0.73,-0.67,-0.06
139171,0.0889,-0.0547,0.9888,-0.73,-0.67,-0.18
139194,0.0874,-0.0566,0.9907,-0.49,-0.79,-0.12
139216,0.0869,-0.0537,0.9907,-0.61,-0.73,-0.18
139239,0.0874,-0.0532,0.9883,-0.73,-0.73,-0.18
139261,0.0864,-0.0542,0.9897,-0.61,-0.61,-0.12
139284,0.0879,-0.0537,0.9893,-0.73,-0.67,-0.06
139306,0.0894,-0.0532,0.9883,-0.67,-0.73,-0.18
139329,0.0889,-0.0552,0.9888,-0.79,-0.61,-0.06
139351,0.0889,-0.0537,0.9878,-0.67,-0.67,-0.06
139374,0.0874,-0.0527,0.9893,-0.61,-0.67,-0.12
139396,0.0884,-0.0562,0.9873,-0.67,-0.61,-0.18
139418,0.0884,-0.0537,0.9893,-0.67,-0.73,-0.06
139441,0.0884,-0.0522,0.9893,-0.67,-0.67,-0.12
139463,0.0869,-0.0537,0.9878,-0.67,-0.73,-0.18
139486,0.0879,-0.0537,0.9912,-0.61,-0.61,0.00
139508,0.0869,-0.0542,0.9873,-0.67,-0.73,-0.06
139531,0.0874,-0.0527,0.9873,-0.61,-0.73,-0.12
139553,0.0879,-0.0542,0.9893,-0.67,-0.61,-0.12
139576,0.0884,-0.0547,0.9893,-0.61,-0.73,-0.06
139598,0.0879,-0.0542,0.9878,-0.67,-0.67,-0.12
139621,0.0879,-0.0537,0.9907,-0.73,-0.73,-0.12
139643,0.0869,-0.0537,0.9897,-0.67,-0.67,-0.12
139666,0.0879,-0.0557,0.9897,-0.67,-0.67,-0.12
139688,0.0859,-0.0542,0.9878,-0.73,-0.61,-0.06
139710,0.0859,-0.0537,0.9897,-0.67,-0.61,-0.18
139733,0.0884,-0.0537,0.9893,-0.67,-0.79,-0.12
139755,0.0889,-0.0557,0.9868,-0.73,-0.67,-0.12
139778,0.0884,-0.0527,0.9883,-0.61,-0.79,-0.18
139800,0.0879,-0.0537,0.9912,-0.73,-0.67,-0.12
139823,0.0908,-0.0547,0.9868,-0.67,-0.73,-0.12
139845,0.0889,-0.0508,0.9883,-0.73,-0.73,-0.12
139868,0.0884,-0.0542,0.9893,-0.79,-0.61,-0.06
139890,0.0884,-0.0542,0.9897,-0.73,-0.67,-0.06
139913,0.0879,-0.0532,0.9888,-0.61,-0.73,-0.12
139935,0.0889,-0.0527,0.9902,-0.61,-0.79,-0.12
139958,0.0903,-0.0542,0.9907,-0.73,-0.67,-0.12
139980,0.0854,-0.0542,0.9897,-0.73,-0.79,-0.12
140002,0.0879,-0.0562,0.9907,-0.79,-0.73,-0.18
140025,0.0864,-0.0537,0.9888,-0.67,-0.67,-0.12
140047,0.0894,-0.0522,0.9868,-0.61,-0.73,-0.12
140070,0.0898,-0.0503,0.9907,-0.73,-0.73,-0.12
140092,0.0869,-0.0557,0.9878,-0.79,-0.73,-0.06
140375,0.0874,-0.0522,0.9873,-0.73,-0.67,-0.12
140398,0.0884,-0.0547,0.9902,-0.73,-0.73,-0.12
140420,0.0859,-0.0527,0.9907,-0.67,-0.67,-0.12
140443,0.0879,-0.0527,0.9888,-0.67,-0.79,-0.12
140465,0.0889,-0.0522,0.9888,-0.67,-0.67,-0.06
140488,0.0884,-0.0527,0.9868,-0.61,-0.79,-0.06
140510,0.0894,-0.0527,0.9897,-0.61,-0.85,-0.12
140533,0.0869,-0.0537,0.9897,-0.67,-0.61,-0.06
140555,0.0889,-0.0532,0.9883,-0.73,-0.79,-0.18
140578,0.0864,-0.0562,0.9888,-0.67,-0.73,-0.12
140600,0.0869,-0.0537,0.9893,-0.61,-0.85,-0.12
140623,0.0894,-0.0532,0.9897,-0.61,-0.61,-0.12
140645,0.0884,-0.0552,0.9893,-0.79,-0.67,-0.06
140667,0.0879,-0.0537,0.9893,-0.67,-0.73,-0.12
140690,0.0864,-0.0532,0.9878,-0.67,-0.79,-0.12
140712,0.0859,-0.0532,0.9883,-0.67,-0.67,-0.06
140735,0.0894,-0.0542,0.9912,-0.73,-0.67,-0.12
140757,0.0864,-0.0527,0.9893,-0.55,-0.73,-0.12
140780,0.0864,-0.0508,0.9878,-0.55,-0.67,-0.12
140802,0.0884,-0.0527,0.9893,-0.73,-0.73,-0.06
140825,0.0874,-0.0552,0.9873,-0.61,-0.79,-0.06
140847,0.0859,-0.0542,0.9907,-0.67,-0.67,-0.12
140870,0.0894,-0.0522,0.9893,-0.67,-0.67,-0.12
140892,0.0884,-0.0532,0.9902,-0.67,-0.73,-0.12
140915,0.0898,-0.0547,0.9883,-0.61,-0.73,-0.06
140937,0.0879,-0.0537,0.9878,-0.67,-0.73,-0.06
140959,0.0889,-0.0527,0.9888,-0.55,-0.73,-0.12
140982,0.0879,-0.0518,0.9893,-0.67,-0.73,-0.12
141004,0.0889,-0.0537,0.9893,-0.79,-0.61,-0.06
141027,0.0879,-0.0532,0.9878,-0.43,-0.73,-0.12
141049,0.0874,-0.0518,0.9888,-0.67,-0.73,-0.06
141072,0.0859,-0.0547,0.9907,-0.61,-0.79,-0.12
141094,0.0879,-0.0532,0.9893,-0.61,-0.67,-0.06
141117,0.0898,-0.0513,0.9888,-0.73,-0.67,-0.06
141139,0.0894,-0.0522,0.9863,-0.73,-0.67,-0.18
141162,0.0874,-0.0527,0.9893,-0.67,-0.67,0.00
141184,0.0830,-0.0566,0.9888,-0.73,-0.67,-0.12
141207,0.0854,-0.0547,0.9888,-0.67,-0.67,-0.06
141229,0.0894,-0.0522,0.9893,-0.73,-0.61,-0.18
141251,0.0918,-0.0503,0.9888,-0.73,-0.73,-0.12
141274,0.0879,-0.0518,0.9897,-0.79,-0.61,-0.12
141296,0.0850,-0.0532,0.9883,-0.73,-0.67,-0.06
141319,0.0854,-0.0552,0.9883,-0.73,-0.73,0.00
141341,0.0894,-0.0542,0.9873,-0.61,-0.73,-0.06
141364,0.0884,-0.0542,0.9902,-0.49,-0.67,-0.12
141386,0.0874,-0.0508,0.9912,-0.73,-0.67,-0.18
141409,0.0869,-0.0547,0.9897,-0.73,-0.67,-0.18
141431,0.0850,-0.0576,0.9888,-0.73,-0.67,-0.18
141454,0.0894,-0.0547,0.9873,-0.55,-0.73,-0.18
141476,0.0879,-0.0508,0.9893,-0.67,-0.67,-0.06
141499,0.0898,-0.0513,0.9917,-0.67,-0.73,-0.06
141521,0.0864,-0.0522,0.9912,-0.79,-0.73,-0.12
141543,0.0874,-0.0562,0.9863,-0.92,-0.55,-0.06
141566,0.0874,-0.0547,0.9927,-0.85,-0.85,-0.12
141588,0.0874,-0.0508,0.9863,-0.67,-0.73,-0.06
141611,0.0859,-0.0518,0.9878,-0.67,-0.67,-0.12
141633,0.0879,-0.0566,0.9883,-0.73,-0.67,-0.12
141656,0.0879,-0.0552,0.9873,-0.73,-0.67,-0.12
141678,0.0864,-0.0542,0.9902,-0.67,-0.79,-0.12
141701,0.0869,-0.0527,0.9897,-0.67,-0.73,-0.12
141723,0.0889,-0.0522,0.9883,-0.67,-0.73,-0.12
141746,0.0898,-0.0532,0.9883,-0.79,-0.67,-0.06
141768,0.0864,-0.0527,0.9883,-0.67,-0.73,-0.06
141791,0.0884,-0.0542,0.9907,-0.73,-0.67,0.00
142074,0.0889,-0.0522,0.9858,-0.67,-0.79,-0.06
142096,0.0869,-0.0557,0.9863,-0.49,-0.67,-0.12
142119,0.0889,-0.0542,0.9888,-0.43,-0.73,-0.06
142141,0.0898,-0.0522,0.9902,-0.55,-0.73,-0.12
142164,0.0894,-0.0537,0.9902,-0.67,-0.73,-0.12
142186,0.0898,-0.0532,0.9868,-0.67,-0.73,-0.12
142208,0.0869,-0.0562,0.9878,-0.55,-0.67,-0.06
142231,0.0869,-0.0522,0.9888,-0.49,-0.67,-0.12
142253,0.0889,-0.0522,0.9888,-0.73,-0.61,-0.12
142276,0.0884,-0.0537,0.9873,-0.73,-0.67,-0.12
142298,0.0864,-0.0532,0.9878,-0.73,-0.61,-0.06
142321,0.0864,-0.0532,0.9902,-0.73,-0.79,-0.18
142343,0.0879,-0.0542,0.9897,-0.61,-0.79,-0.12
142366,0.0898,-0.0518,0.9883,-0.67,-0.79,-0.06
142388,0.0894,-0.0527,0.9883,-0.73,-0.61,-0.12
142411,0.0894,-0.0522,0.9912,-0.79,-0.73,-0.12
142433,0.0854,-0.0557,0.9888,-0.73,-0.79,-0.12
142456,0.0898,-0.0547,0.9873,-0.67,-0.73,-0.06
142478,0.0889,-0.0513,0.9888,-0.67,-0.73,-0.06
142500,0.0889,-0.0513,0.9897,-0.61,-0.79,-0.12
142523,0.0884,-0.0537,0.9883,-0.79,-0.67,-0.12
142545,0.0879,-0.0557,0.9893,-0.49,-0.85,-0.12
142568,0.0874,-0.0552,0.9883,-0.67,-0.67,-0.12
142590,0.0864,-0.0557,0.9893,-0.67,-0.73,-0.12
142613,0.0884,-0.0518,0.9888,-0.67,-0.67,-0.06
142635,0.0879,-0.0542,0.9883,-0.85,-0.67,-0.06
142658,0.0884,-0.0566,0.9897,-0.67,-0.67,-0.12
142680,0.0874,-0.0547,0.9878,-0.79,-0.61,-0.12
142703,0.0889,-0.0522,0.9893,-0.79,-0.61,-0.18
142725,0.0889,-0.0532,0.9873,-0.61,-0.67,-0.06
142748,0.0879,-0.0537,0.9873,-0.73,-0.79,-0.12
142770,0.0879,-0.0547,0.9878,-0.67,-0.73,-0.12
142792,0.0859,-0.0532,0.9893,-0.73,-0.79,-0.18
142815,0.0864,-0.0532,0.9883,-0.85,-0.79,-0.06
142837,0.0879,-0.0537,0.9893,-0.67,-0.67,-0.06
142860,0.0889,-0.0542,0.9907,-0.55,-0.73,-0.12
142882,0.0889,-0.0532,0.9883,-0.55,-0.79,-0.18
142905,0.0874,-0.0537,0.9883,-0.67,-0.79,-0.12
142927,0.0869,-0.0542,0.9902,-0.73,-0.55,-0.06
142950,0.0854,-0.0547,0.9883,-0.67,-0.73,0.00
142972,0.0884,-0.0547,0.9888,-0.67,-0.79,0.00
142995,0.0869,-0.0532,0.9893,-0.67,-0.67,-0.12
143017,0.0869,-0.0532,0.9907,-0.67,-0.67,-0.12
143040,0.0869,-0.0547,0.9893,-0.73,-0.67,-0.06
143062,0.0874,-0.0542,0.9888,-0.73,-0.67,-0.12
143084,0.0874,-0.0518,0.9878,-0.55,-0.73,0.00
143107,0.0889,-0.0513,0.9917,-0.61,-0.73,-0.06
143129,0.0889,-0.0532,0.9897,-0.67,-0.73,-0.06
143152,0.0854,-0.0566,0.9893,-0.79,-0.67,0.00
143174,0.0864,-0.0571,0.9893,-0.61,-0.73,-0.12
143197,0.0898,-0.0513,0.9893,-0.67,-0.73,-0.06
143219,0.0889,-0.0547,0.9893,-0.73,-0.67,-0.12
143242,0.0889,-0.0532,0.9883,-0.67,-0.73,-0.12
143264,0.0859,-0.0527,0.9897,-0.67,-0.73,-0.12
143287,0.0898,-0.0532,0.9878,-0.79,-0.73,0.00
143309,0.0889,-0.0547,0.9873,-0.79,-0.67,0.00
143332,0.0874,-0.0532,0.9888,-0.67,-0.73,-0.12
143354,0.0884,-0.0493,0.9902,-0.73,-0.67,-0.12
143376,0.0884,-0.0522,0.9873,-0.85,-0.79,-0.12
143399,0.0879,-0.0566,0.9878,-0.73,-0.67,0.00
143421,0.0879,-0.0547,0.9897,-0.61,-0.67,-0.06
143444,0.0869,-0.0542,0.9893,-0.79,-0.67,-0.12
143466,0.0879,-0.0542,0.9883,-0.67,-0.73,-0.18
143489,0.0859,-0.0522,0.9893,-0.55,-0.73,-0.06
143900,0.0889,-0.0542,0.9902,-0.79,-0.73,-0.12
143922,0.0859,-0.0532,0.9883,-0.79,-0.61,-0.12
143945,0.0879,-0.0537,0.9863,-0.67,-0.79,-0.18
143967,0.0884,-0.0518,0.9902,-0.61,-0.79,-0.06
143990,0.0869,-0.0537,0.9897,-0.79,-0.79,-0.06
144012,0.0869,-0.0547,0.9902,-0.79,-0.73,-0.06
144035,0.0879,-0.0571,0.9883,-0.67,-0.67,-0.18
144057,0.0879,-0.0557,0.9897,-0.61,-0.73,-0.06
144080,0.0894,-0.0542,0.9893,-0.79,-0.67,-0.06
144102,0.0859,-0.0532,0.9897,-0.79,-0.67,-0.06
144125,0.0874,-0.0557,0.9893,-0.79,-0.61,-0.06
144147,0.0884,-0.0532,0.9849,-0.61,-0.67,-0.12
144169,0.0903,-0.0518,0.9883,-0.67,-0.73,-0.06
144192,0.0884,-0.0537,0.9878,-0.85,-0.67,-0.12
144214,0.0864,-0.0532,0.9873,-0.67,-0.61,-0.06
144237,0.0889,-0.0503,0.9873,-0.67,-0.67,-0.12
144259,0.0894,-0.0479,1.0015,-0.67,-0.73,-0.24
144282,0.0874,-0.0571,0.9844,-1.83,-0.79,-0.12
144304,0.0850,-0.0610,0.9868,-0.61,-0.61,-0.06
144327,0.0869,-0.0576,0.9907,-0.61,-0.67,-0.12
144349,0.0908,-0.0508,0.9858,-0.67,-0.67,-0.12
144372,0.0903,-0.0513,0.9756,-0.49,-0.98,-0.18
144394,0.0854,-0.0562,0.9829,-0.06,-0.67,-0.06
144416,0.0869,-0.0547,0.9873,-0.37,-0.67,-0.06
144439,0.0874,-0.0566,0.9868,-0.31,-0.73,-0.06
144461,0.0894,-0.0566,0.9888,-0.31,-0.73,-0.12
144484,0.0894,-0.0483,0.9897,-0.37,-0.79,-0.18
144506,0.0874,-0.0518,0.9883,-0.73,-0.61,-0.12
144529,0.0864,-0.0601,0.9888,-0.79,-0.79,-0.12
144551,0.0864,-0.0576,0.9858,-0.49,-0.73,-0.12
144574,0.0889,-0.0508,0.9897,-0.43,-0.73,-0.18
144596,0.0908,-0.0508,0.9888,-0.73,-0.67,-0.06
144619,0.0889,-0.0557,0.9897,-0.85,-0.67,-0.06
144641,0.0879,-0.0576,0.9893,-0.61,-0.79,-0.12
144664,0.0845,-0.0532,0.9888,-0.61,-0.73,-0.06
144686,0.0894,-0.0522,0.9888,-0.61,-0.67,-0.12
144708,0.0908,-0.0518,0.9897,-0.67,-0.79,-0.18
144731,0.0869,-0.0527,0.9873,-0.73,-0.67,-0.12
144753,0.0864,-0.0547,0.9878,-0.85,-0.67,-0.06
144776,0.0854,-0.0542,0.9878,-0.67,-0.67,-0.18
144798,0.0884,-0.0552,0.9888,-0.55,-0.73,-0.06
144821,0.0898,-0.0493,0.9888,-0.55,-0.67,-0.12
144843,0.0874,-0.0508,0.9902,-0.85,-0.73,-0.18
144866,0.0874,-0.0566,0.9902,-0.79,-0.67,-0.12
144888,0.0854,-0.0562,0.9888,-0.73,-0.61,-0.12
144911,0.0884,-0.0522,0.9897,-0.67,-0.67,-0.12
144933,0.0908,-0.0527,0.9897,-0.79,-0.61,-0.12
144956,0.0874,-0.0532,0.9878,-0.79,-0.73,-0.12
144978,0.0864,-0.0557,0.9893,-0.79,-0.49,-0.06
145000,0.0859,-0.0537,0.9873,-0.79,-0.73,-0.12
145023,0.0869,-0.0547,0.9907,-0.79,-0.73,-0.12
145045,0.0884,-0.0503,0.9927,-0.73,-0.67,-0.06
145068,0.0923,-0.0503,0.9937,-1.34,-0.79,-0.12
145090,0.0879,-0.0532,0.9868,-1.10,-0.67,-0.12
145113,0.0845,-0.0601,0.9858,-0.18,-0.73,-0.12
145135,0.0889,-0.0576,0.9854,-0.67,-0.79,-0.06
145158,0.0903,-0.0542,0.9824,-0.49,-0.79,-0.12
145180,0.0908,-0.0513,0.9937,-0.61,-0.61,0.00
145203,0.0854,-0.0562,0.9897,-0.79,-0.73,-0.06
145225,0.0869,-0.0532,0.9897,-0.67,-0.79,-0.06
145248,0.0889,-0.0552,0.9897,-0.67,-0.61,-0.06
145270,0.0889,-0.0522,0.9897,-0.67,-0.67,-0.06
145292,0.0879,-0.0522,0.9888,-0.73,-0.73,-0.06
145315,0.0854,-0.0547,0.9883,-0.67,-0.79,-0.12
